"listid","sellerid","eventid","dateid","numtickets","priceperticket","totalprice","listtime"
36107,27603,433,1836,12,54,648,"2008-01-10T12:24:24.000"
48111,1204,3463,1836,22,42,924,"2008-01-10T07:06:51.000"
45813,33687,5338,1836,12,23,276,"2008-01-10T12:01:51.000"
48288,44341,6311,1836,12,283,3396,"2008-01-10T02:59:09.000"
47042,20029,3884,1836,16,195,3120,"2008-01-10T01:05:13.000"
49283,24865,1863,1836,12,254,3048,"2008-01-10T10:42:43.000"
47541,44635,2826,1836,4,309,1236,"2008-01-10T07:04:21.000"
52350,7224,4221,1836,1,248,248,"2008-01-10T08:38:00.000"
48784,18658,8268,1836,2,229,458,"2008-01-10T06:19:05.000"
61283,43497,853,1836,9,210,1890,"2008-01-10T09:57:14.000"
52185,3123,5034,1836,7,210,1470,"2008-01-10T12:45:40.000"
63910,19233,2477,1836,18,387,6966,"2008-01-10T06:39:16.000"
57445,2059,6625,1836,5,154,770,"2008-01-10T05:54:54.000"
64340,28800,2621,1836,8,424,3392,"2008-01-10T04:26:38.000"
59693,6315,803,1836,7,114,798,"2008-01-10T07:55:44.000"
64601,3345,7074,1836,8,328,2624,"2008-01-10T10:18:37.000"
59996,37861,2477,1836,5,409,2045,"2008-01-10T04:17:25.000"
66446,40973,559,1836,5,284,1420,"2008-01-10T12:26:10.000"
60012,47744,8614,1836,14,321,4494,"2008-01-10T06:23:22.000"
67667,49729,2994,1836,18,326,5868,"2008-01-10T09:46:11.000"
61996,23138,7990,1836,1,116,116,"2008-01-10T08:50:18.000"
68042,49883,3587,1836,10,307,3070,"2008-01-10T10:24:30.000"
64834,45984,4643,1836,6,435,2610,"2008-01-10T07:29:27.000"
68574,30893,159,1836,1,453,453,"2008-01-10T12:07:13.000"
67809,1408,7272,1836,5,114,570,"2008-01-10T07:48:27.000"
68758,9883,181,1836,3,125,375,"2008-01-10T11:06:03.000"
71015,39722,7872,1836,12,355,4260,"2008-01-10T02:10:31.000"
68993,42356,3228,1836,3,247,741,"2008-01-10T08:04:14.000"
71076,34217,5355,1836,24,124,2976,"2008-01-10T01:54:06.000"
69331,43585,2800,1836,18,170,3060,"2008-01-10T07:33:25.000"
72390,37084,773,1836,22,168,3696,"2008-01-10T10:49:33.000"
69406,17318,5279,1836,10,48,480,"2008-01-10T02:30:12.000"
72662,26177,6344,1836,16,322,5152,"2008-01-10T05:33:25.000"
70564,4420,2023,1836,20,103,2060,"2008-01-10T05:20:28.000"
72956,37733,4075,1836,4,78,312,"2008-01-10T05:13:23.000"
72398,9515,2023,1836,12,211,2532,"2008-01-10T07:34:20.000"
73168,14076,5913,1836,3,355,1065,"2008-01-10T01:01:40.000"
73916,43775,6639,1836,12,237,2844,"2008-01-10T07:34:40.000"
73418,18467,1480,1836,22,114,2508,"2008-01-10T02:25:47.000"
76532,7145,6032,1836,20,461,9220,"2008-01-10T03:47:31.000"
86273,4527,7064,1836,24,473,11352,"2008-01-10T01:56:23.000"
78368,24272,926,1836,12,374,4488,"2008-01-10T09:21:32.000"
89731,4824,700,1836,16,365,5840,"2008-01-10T12:24:34.000"
78883,275,5487,1836,20,215,4300,"2008-01-10T12:09:56.000"
91153,14843,2343,1836,22,208,4576,"2008-01-10T02:49:23.000"
80186,38710,1269,1836,3,252,756,"2008-01-10T05:51:37.000"
92781,20936,6526,1836,7,231,1617,"2008-01-10T08:48:09.000"
84128,10951,7111,1836,4,333,1332,"2008-01-10T01:48:30.000"
94216,5865,5774,1836,4,248,992,"2008-01-10T10:01:44.000"
84913,18728,5644,1836,12,173,2076,"2008-01-10T04:55:58.000"
96318,26511,2143,1836,6,343,2058,"2008-01-10T01:18:13.000"
85805,40180,1429,1836,16,212,3392,"2008-01-10T07:42:10.000"
96447,45885,7119,1836,22,170,3740,"2008-01-10T06:52:45.000"
86512,48950,3599,1836,12,375,4500,"2008-01-10T01:08:22.000"
97564,23947,79,1836,8,101,808,"2008-01-10T08:02:10.000"
87254,34565,8141,1836,20,418,8360,"2008-01-10T03:26:09.000"
98265,32947,7230,1836,20,136,2720,"2008-01-10T10:02:07.000"
88928,34795,6368,1836,1,406,406,"2008-01-10T05:50:17.000"
100900,15913,5606,1836,4,49,196,"2008-01-10T12:42:05.000"
91120,42073,2819,1836,6,437,2622,"2008-01-10T09:04:15.000"
101631,4885,3828,1836,2,436,872,"2008-01-10T04:14:13.000"
92792,6695,5390,1836,20,36,720,"2008-01-10T03:05:20.000"
102570,7268,3139,1836,8,188,1504,"2008-01-10T07:55:31.000"
97237,24633,3969,1836,12,471,5652,"2008-01-10T10:33:23.000"
104733,27746,399,1836,1,402,402,"2008-01-10T02:58:08.000"
98012,2182,1637,1836,16,98,1568,"2008-01-10T08:15:16.000"
105783,3785,4607,1836,4,36,144,"2008-01-10T05:59:00.000"
98096,24167,6742,1836,18,200,3600,"2008-01-10T09:16:25.000"
106074,19681,4124,1836,3,178,534,"2008-01-10T10:44:27.000"
99047,35355,6152,1836,10,375,3750,"2008-01-10T08:23:59.000"
107588,39897,548,1836,5,245,1225,"2008-01-10T08:34:00.000"
104245,27902,165,1836,8,255,2040,"2008-01-10T10:22:03.000"
110233,49861,5092,1836,16,457,7312,"2008-01-10T05:16:32.000"
104590,17486,8788,1836,10,409,4090,"2008-01-10T11:56:11.000"
114136,29485,3580,1836,3,431,1293,"2008-01-10T10:31:49.000"
105745,23376,4381,1836,18,182,3276,"2008-01-10T09:15:14.000"
118126,4159,4719,1836,7,240,1680,"2008-01-10T10:34:54.000"
106272,47179,4839,1836,1,215,215,"2008-01-10T09:02:01.000"
119171,29775,3546,1836,3,51,153,"2008-01-10T09:04:26.000"
107426,10960,1729,1836,4,245,980,"2008-01-10T05:05:45.000"
124364,23848,8333,1836,1,87,87,"2008-01-10T01:45:37.000"
111128,43223,7420,1836,24,350,8400,"2008-01-10T10:56:32.000"
126650,5187,2652,1836,7,305,2135,"2008-01-10T05:38:56.000"
111664,6996,1438,1836,3,421,1263,"2008-01-10T04:25:31.000"
127349,37403,3111,1836,5,239,1195,"2008-01-10T10:24:24.000"
117498,14170,7149,1836,18,135,2430,"2008-01-10T09:04:27.000"
129604,22120,5863,1836,2,474,948,"2008-01-10T06:34:30.000"
117878,39479,4869,1836,6,262,1572,"2008-01-10T09:13:12.000"
130329,21342,3753,1836,3,227,681,"2008-01-10T06:37:31.000"
118470,13600,4353,1836,9,490,4410,"2008-01-10T11:11:04.000"
133390,48456,7258,1836,18,299,5382,"2008-01-10T02:29:25.000"
118670,38843,803,1836,2,205,410,"2008-01-10T03:40:27.000"
135675,23260,3502,1836,16,141,2256,"2008-01-10T08:31:53.000"
120037,6928,4475,1836,1,382,382,"2008-01-10T03:50:39.000"
136405,49757,2258,1836,16,342,5472,"2008-01-10T04:56:02.000"
121859,15497,7222,1836,10,25,250,"2008-01-10T02:21:57.000"
139327,20661,6627,1836,8,269,2152,"2008-01-10T08:18:58.000"
123164,26713,422,1836,14,298,4172,"2008-01-10T03:32:40.000"
140290,43904,8545,1836,24,120,2880,"2008-01-10T08:49:22.000"
123665,35407,6521,1836,20,221,4420,"2008-01-10T02:19:57.000"
141970,24821,3797,1836,3,347,1041,"2008-01-10T11:45:47.000"
131698,6478,1673,1836,10,399,3990,"2008-01-10T02:11:09.000"
143624,10306,4599,1836,18,250,4500,"2008-01-10T11:46:00.000"
131943,38002,3900,1836,18,377,6786,"2008-01-10T11:11:21.000"
144311,15947,213,1836,3,87,261,"2008-01-10T02:17:34.000"
134308,31910,1242,1836,6,401,2406,"2008-01-10T11:14:44.000"
145205,47741,7363,1836,22,44,968,"2008-01-10T08:39:41.000"
137269,31423,363,1836,22,471,10362,"2008-01-10T08:19:56.000"
148052,22782,3620,1836,6,51,306,"2008-01-10T09:14:51.000"
138703,19877,3181,1836,4,461,1844,"2008-01-10T05:15:26.000"
150081,29275,7673,1836,8,74,592,"2008-01-10T02:14:43.000"
141964,29081,7673,1836,1,79,79,"2008-01-10T07:38:16.000"
153447,5790,7373,1836,4,136,544,"2008-01-10T01:56:45.000"
144919,49254,5646,1836,14,450,6300,"2008-01-10T09:10:08.000"
156721,36681,920,1836,10,286,2860,"2008-01-10T05:32:57.000"
146147,5107,7039,1836,1,77,77,"2008-01-10T08:46:23.000"
156945,34331,5600,1836,14,356,4984,"2008-01-10T02:04:02.000"
146818,35133,1504,1836,8,46,368,"2008-01-10T06:21:41.000"
157450,23170,4635,1836,20,363,7260,"2008-01-10T08:56:15.000"
153629,3166,8029,1836,4,260,1040,"2008-01-10T08:01:46.000"
157786,26566,8141,1836,8,426,3408,"2008-01-10T01:32:43.000"
158246,44575,4223,1836,14,231,3234,"2008-01-10T06:52:02.000"
158653,39999,3494,1836,9,489,4401,"2008-01-10T05:32:56.000"
158254,473,6972,1836,14,178,2492,"2008-01-10T05:29:21.000"
168571,11234,7198,1836,22,39,858,"2008-01-10T09:29:46.000"
161007,6617,7815,1836,20,208,4160,"2008-01-10T11:26:23.000"
171962,29743,5359,1836,2,144,288,"2008-01-10T12:51:02.000"
163094,27719,2400,1836,7,265,1855,"2008-01-10T08:38:45.000"
172622,3624,4776,1836,22,192,4224,"2008-01-10T06:39:38.000"
166214,32496,6910,1836,5,80,400,"2008-01-10T08:30:26.000"
173689,16170,181,1836,22,230,5060,"2008-01-10T05:41:57.000"
167733,22431,4390,1836,24,46,1104,"2008-01-10T07:36:48.000"
174167,38065,2000,1836,1,172,172,"2008-01-10T07:22:50.000"
168877,21093,6869,1836,18,189,3402,"2008-01-10T02:49:33.000"
176023,41822,6306,1836,12,389,4668,"2008-01-10T06:01:51.000"
172525,42509,2751,1836,22,95,2090,"2008-01-10T11:42:58.000"
179605,38939,281,1836,5,392,1960,"2008-01-10T03:00:05.000"
173649,22040,5414,1836,12,461,5532,"2008-01-10T02:12:04.000"
207626,34701,2029,1836,3,2030,6090,"2008-01-10T11:05:42.000"
173765,38223,1491,1836,20,426,8520,"2008-01-10T08:06:58.000"
208228,27350,2403,1836,6,454,2724,"2008-01-10T01:04:45.000"
174131,1943,1883,1836,20,477,9540,"2008-01-10T10:16:13.000"
216432,19895,5896,1836,8,645,5160,"2008-01-10T06:11:08.000"
177845,28397,6448,1836,12,46,552,"2008-01-10T07:53:54.000"
216708,47700,5394,1836,2,610,1220,"2008-01-10T07:03:03.000"
179413,17697,3301,1836,16,411,6576,"2008-01-10T01:50:34.000"
219367,8131,3709,1836,3,1266,3798,"2008-01-10T01:48:44.000"
181047,41121,7304,1836,14,424,5936,"2008-01-10T12:14:14.000"
228284,19861,6826,1836,6,1186,7116,"2008-01-10T05:17:12.000"
181076,6469,4198,1836,8,277,2216,"2008-01-10T12:41:32.000"
228518,15845,2723,1836,2,1717,3434,"2008-01-10T11:54:34.000"
215299,44643,508,1836,1,1864,1864,"2008-01-10T04:00:52.000"
228583,30830,3236,1836,3,1299,3897,"2008-01-10T03:12:20.000"
215781,5987,3901,1836,5,644,3220,"2008-01-10T10:17:50.000"
229336,25601,7773,1836,5,385,1925,"2008-01-10T08:20:30.000"
219596,20076,5554,1836,7,350,2450,"2008-01-10T09:59:34.000"
230077,37674,7424,1836,2,444,888,"2008-01-10T02:13:42.000"
219705,17937,3380,1836,1,452,452,"2008-01-10T04:44:11.000"
232132,4061,2819,1836,5,2091,10455,"2008-01-10T03:56:40.000"
222292,43636,6286,1836,6,1163,6978,"2008-01-10T10:08:36.000"
234389,3658,2890,1836,4,2191,8764,"2008-01-10T01:39:07.000"
231279,27830,2510,1836,1,2465,2465,"2008-01-10T07:49:00.000"
235182,19987,1979,1836,4,604,2416,"2008-01-10T11:51:01.000"
232074,3981,2213,1836,8,1296,10368,"2008-01-10T01:58:32.000"
3006,27639,8186,1836,6,210,1260,"2008-01-10T04:03:41.000"
232091,29550,5359,1836,8,1443,11544,"2008-01-10T06:36:54.000"
4073,4976,4415,1836,12,88,1056,"2008-01-10T05:30:48.000"
234437,18095,2432,1836,8,2146,17168,"2008-01-10T02:50:33.000"
5794,937,3294,1836,8,209,1672,"2008-01-10T02:05:53.000"
234806,4565,5854,1836,7,1842,12894,"2008-01-10T11:10:14.000"
9248,11248,4474,1836,4,89,356,"2008-01-10T07:35:08.000"
234813,45417,3479,1836,8,1334,10672,"2008-01-10T05:02:21.000"
11085,37168,4894,1836,30,26,780,"2008-01-10T03:41:43.000"
14734,5742,1317,1836,12,78,936,"2008-01-10T01:00:11.000"
18866,18520,1272,1836,14,219,3066,"2008-01-10T09:24:15.000"
21865,38215,3013,1836,28,96,2688,"2008-01-10T08:17:29.000"
22953,17557,5346,1836,9,99,891,"2008-01-10T02:40:22.000"
23663,33562,5888,1836,28,83,2324,"2008-01-10T10:49:18.000"
25231,11979,7580,1836,8,167,1336,"2008-01-10T09:48:17.000"
29128,27755,1425,1836,20,192,3840,"2008-01-10T05:39:44.000"
29551,33706,6332,1836,16,132,2112,"2008-01-10T08:45:32.000"
35189,22463,6772,1836,18,228,4104,"2008-01-10T04:10:18.000"
35402,33176,1384,1836,22,238,5236,"2008-01-10T02:02:12.000"
38130,9112,2326,1836,6,330,1980,"2008-01-10T01:42:32.000"
43109,48335,7005,1836,12,335,4020,"2008-01-10T07:52:39.000"
43613,26109,4938,1836,7,247,1729,"2008-01-10T09:09:17.000"
46802,45901,8583,1836,9,326,2934,"2008-01-10T09:30:53.000"
48497,40062,6823,1836,22,280,6160,"2008-01-10T03:49:42.000"
54461,5308,213,1836,10,134,1340,"2008-01-10T05:16:45.000"
55534,8797,3236,1836,22,329,7238,"2008-01-10T07:09:23.000"
58001,13840,3033,1836,24,206,4944,"2008-01-10T04:18:31.000"
58047,24159,8662,1836,1,131,131,"2008-01-10T07:59:25.000"
60506,40767,3547,1836,12,290,3480,"2008-01-10T03:03:34.000"
61585,43883,5108,1836,9,183,1647,"2008-01-10T11:42:22.000"
63504,6839,3117,1836,4,45,180,"2008-01-10T06:50:07.000"
64568,38279,8580,1836,9,328,2952,"2008-01-10T06:25:22.000"
64863,8252,2901,1836,18,166,2988,"2008-01-10T05:59:12.000"
69643,46447,1215,1836,16,71,1136,"2008-01-10T02:35:07.000"
72718,6421,7272,1836,7,365,2555,"2008-01-10T08:53:58.000"
78126,28871,1306,1836,6,62,372,"2008-01-10T05:14:23.000"
85279,3903,7703,1836,12,201,2412,"2008-01-10T03:34:14.000"
86295,37434,4107,1836,2,302,604,"2008-01-10T12:28:04.000"
90648,14464,405,1836,16,146,2336,"2008-01-10T01:52:32.000"
91335,15587,6508,1836,3,32,96,"2008-01-10T03:28:49.000"
98056,47019,2676,1836,24,87,2088,"2008-01-10T09:32:21.000"
100298,29945,2294,1836,4,303,1212,"2008-01-10T11:14:10.000"
100385,11666,7094,1836,3,142,426,"2008-01-10T04:08:53.000"
100889,22059,2397,1836,7,102,714,"2008-01-10T04:08:15.000"
103767,40244,8509,1836,2,165,330,"2008-01-10T06:04:31.000"
106232,10608,1231,1836,7,300,2100,"2008-01-10T12:28:34.000"
106820,29144,8503,1836,20,81,1620,"2008-01-10T10:06:28.000"
107065,45425,3698,1836,3,58,174,"2008-01-10T06:17:10.000"
107224,29486,4089,1836,10,268,2680,"2008-01-10T11:02:12.000"
109593,44910,2216,1836,10,51,510,"2008-01-10T05:13:28.000"
110184,43129,6385,1836,24,287,6888,"2008-01-10T03:50:51.000"
114114,20197,95,1836,18,463,8334,"2008-01-10T08:04:03.000"
114522,34986,7686,1836,6,302,1812,"2008-01-10T01:01:59.000"
115369,46666,1274,1836,14,340,4760,"2008-01-10T12:08:18.000"
115812,4006,6752,1836,6,280,1680,"2008-01-10T05:25:13.000"
117058,28813,8236,1836,12,35,420,"2008-01-10T06:54:22.000"
117092,25964,302,1836,9,478,4302,"2008-01-10T01:53:00.000"
120636,8731,4957,1836,6,26,156,"2008-01-10T11:41:12.000"
125992,7478,1466,1836,4,175,700,"2008-01-10T07:29:57.000"
130004,9300,5379,1836,14,59,826,"2008-01-10T09:47:29.000"
135212,7846,1898,1836,22,235,5170,"2008-01-10T09:35:03.000"
137219,4517,6032,1836,18,255,4590,"2008-01-10T09:03:57.000"
137319,14722,5246,1836,3,383,1149,"2008-01-10T01:32:13.000"
137513,22364,2236,1836,4,20,80,"2008-01-10T05:13:18.000"
138322,33141,4354,1836,7,331,2317,"2008-01-10T08:09:26.000"
139088,10768,3337,1836,3,310,930,"2008-01-10T07:47:54.000"
140018,20390,4854,1836,4,388,1552,"2008-01-10T08:55:44.000"
143822,47375,2723,1836,10,89,890,"2008-01-10T12:22:41.000"
144486,14730,170,1836,24,292,7008,"2008-01-10T09:06:38.000"
146466,2560,5470,1836,6,135,810,"2008-01-10T08:11:24.000"
151537,14957,115,1836,7,239,1673,"2008-01-10T07:58:38.000"
152452,4235,3204,1836,8,414,3312,"2008-01-10T12:45:04.000"
154543,44987,7319,1836,2,395,790,"2008-01-10T02:30:17.000"
154890,28711,7005,1836,7,494,3458,"2008-01-10T11:19:36.000"
155516,1377,7596,1836,4,459,1836,"2008-01-10T11:30:49.000"
157086,17854,7152,1836,20,181,3620,"2008-01-10T09:45:35.000"
159709,32629,3380,1836,22,177,3894,"2008-01-10T08:19:20.000"
159834,20848,2236,1836,9,253,2277,"2008-01-10T12:02:59.000"
161257,43160,2421,1836,22,352,7744,"2008-01-10T01:07:00.000"
163219,36986,1850,1836,24,361,8664,"2008-01-10T03:16:35.000"
164733,22127,8785,1836,1,227,227,"2008-01-10T11:36:19.000"
170246,26199,1641,1836,1,111,111,"2008-01-10T03:36:32.000"
174480,16914,5456,1836,4,464,1856,"2008-01-10T05:40:05.000"
174500,3646,7445,1836,12,286,3432,"2008-01-10T11:45:14.000"
175251,40084,6680,1836,3,360,1080,"2008-01-10T08:57:06.000"
176180,49803,5854,1836,8,179,1432,"2008-01-10T06:30:55.000"
180292,26040,7271,1836,8,465,3720,"2008-01-10T04:17:57.000"
206078,47669,1779,1836,4,596,2384,"2008-01-10T06:39:56.000"
209487,2477,5606,1836,7,703,4921,"2008-01-10T06:10:29.000"
214949,20490,6141,1836,3,1078,3234,"2008-01-10T05:47:42.000"
220739,36599,3065,1836,8,710,5680,"2008-01-10T10:11:10.000"
223482,24982,3451,1836,1,636,636,"2008-01-10T08:42:06.000"
225941,45104,1779,1836,4,1089,4356,"2008-01-10T06:48:01.000"
226984,29527,3304,1836,2,1850,3700,"2008-01-10T02:37:12.000"
232246,27171,4287,1836,4,535,2140,"2008-01-10T10:46:57.000"
232322,28481,3620,1836,6,1444,8664,"2008-01-10T08:17:29.000"
232700,20288,6364,1836,6,602,3612,"2008-01-10T05:56:42.000"
235301,17328,2337,1836,2,866,1732,"2008-01-10T06:40:11.000"
4237,39697,3290,1837,26,229,5954,"2008-01-11T09:53:17.000"
1943,6564,7076,1837,18,76,1368,"2008-01-11T06:46:50.000"
4271,26116,2517,1837,18,155,2790,"2008-01-11T08:55:29.000"
3019,35473,5390,1837,4,241,964,"2008-01-11T11:25:45.000"
5519,35610,3315,1837,5,73,365,"2008-01-11T02:32:47.000"
5972,1461,3820,1837,9,81,729,"2008-01-11T05:18:59.000"
5731,34281,6521,1837,2,156,312,"2008-01-11T06:03:32.000"
7648,8080,3304,1837,24,69,1656,"2008-01-11T04:44:38.000"
7182,25614,6680,1837,1,217,217,"2008-01-11T06:33:36.000"
13613,30859,433,1837,28,126,3528,"2008-01-11T06:58:36.000"
9411,8565,4568,1837,18,81,1458,"2008-01-11T10:54:52.000"
15795,17733,3283,1837,10,168,1680,"2008-01-11T12:10:53.000"
11671,31780,5931,1837,24,31,744,"2008-01-11T04:27:15.000"
19587,15001,4113,1837,5,195,975,"2008-01-11T01:19:37.000"
13050,16651,7095,1837,10,81,810,"2008-01-11T07:08:35.000"
20710,37805,4826,1837,18,235,4230,"2008-01-11T11:41:46.000"
15002,534,8524,1837,18,79,1422,"2008-01-11T10:52:43.000"
21217,8986,4221,1837,14,86,1204,"2008-01-11T05:31:38.000"
19056,35046,2121,1837,8,146,1168,"2008-01-11T05:02:12.000"
21587,182,1901,1837,6,73,438,"2008-01-11T03:29:25.000"
24767,24850,3136,1837,20,186,3720,"2008-01-11T03:11:05.000"
21917,35638,7499,1837,22,78,1716,"2008-01-11T07:27:05.000"
25549,40731,8106,1837,10,214,2140,"2008-01-11T12:44:05.000"
22306,3934,3793,1837,10,45,450,"2008-01-11T07:20:16.000"
28320,2834,6639,1837,16,80,1280,"2008-01-11T03:00:02.000"
25086,41004,3625,1837,8,71,568,"2008-01-11T11:47:31.000"
32014,3228,1281,1837,7,271,1897,"2008-01-11T09:21:51.000"
25651,12590,4957,1837,24,106,2544,"2008-01-11T01:42:38.000"
35016,45828,4499,1837,12,289,3468,"2008-01-11T09:29:11.000"
25833,4767,5315,1837,1,219,219,"2008-01-11T02:33:19.000"
36170,14408,2265,1837,7,321,2247,"2008-01-11T03:18:02.000"
27064,26820,8545,1837,10,77,770,"2008-01-11T12:01:51.000"
40858,29043,3091,1837,3,169,507,"2008-01-11T03:47:29.000"
29421,39028,5593,1837,16,246,3936,"2008-01-11T03:06:06.000"
42129,45122,7561,1837,12,346,4152,"2008-01-11T10:24:23.000"
30738,39580,3383,1837,8,25,200,"2008-01-11T08:44:40.000"
53649,46805,2716,1837,14,227,3178,"2008-01-11T11:56:23.000"
32689,29490,4107,1837,1,98,98,"2008-01-11T09:31:21.000"
57865,3469,5624,1837,22,308,6776,"2008-01-11T06:52:30.000"
36923,12052,4716,1837,7,329,2303,"2008-01-11T11:08:01.000"
61105,36045,5243,1837,14,341,4774,"2008-01-11T10:08:09.000"
37086,6504,8250,1837,18,71,1278,"2008-01-11T12:19:58.000"
63691,44236,5986,1837,1,34,34,"2008-01-11T02:51:21.000"
38119,23643,1275,1837,16,256,4096,"2008-01-11T10:53:47.000"
67506,2561,757,1837,20,244,4880,"2008-01-11T07:41:42.000"
42211,40463,1281,1837,12,294,3528,"2008-01-11T03:32:53.000"
71119,4968,3960,1837,9,349,3141,"2008-01-11T09:34:15.000"
44319,48553,8321,1837,2,111,222,"2008-01-11T12:46:51.000"
71480,38730,3204,1837,9,171,1539,"2008-01-11T08:42:28.000"
45178,38386,4829,1837,16,43,688,"2008-01-11T06:36:17.000"
71752,42196,7839,1837,1,141,141,"2008-01-11T02:34:41.000"
46331,27576,3594,1837,14,135,1890,"2008-01-11T12:58:28.000"
72058,13527,1317,1837,22,124,2728,"2008-01-11T01:33:47.000"
46410,4928,6781,1837,24,184,4416,"2008-01-11T05:41:53.000"
74612,10218,4231,1837,4,167,668,"2008-01-11T11:24:09.000"
49448,31763,4535,1837,7,214,1498,"2008-01-11T08:07:33.000"
75390,23261,3538,1837,2,99,198,"2008-01-11T04:03:41.000"
51138,11188,7151,1837,18,313,5634,"2008-01-11T02:14:02.000"
75805,39934,4706,1837,5,248,1240,"2008-01-11T12:23:24.000"
60428,44533,4957,1837,16,268,4288,"2008-01-11T01:50:43.000"
76257,34958,1400,1837,1,127,127,"2008-01-11T08:17:09.000"
60769,15687,1833,1837,10,405,4050,"2008-01-11T03:05:41.000"
78922,34580,4509,1837,20,232,4640,"2008-01-11T12:35:39.000"
65398,38624,8769,1837,20,136,2720,"2008-01-11T08:22:44.000"
80004,7400,3762,1837,22,258,5676,"2008-01-11T10:42:05.000"
69293,17118,1243,1837,7,21,147,"2008-01-11T09:30:21.000"
90696,48766,2776,1837,14,349,4886,"2008-01-11T03:04:18.000"
71468,14991,1105,1837,8,444,3552,"2008-01-11T01:40:44.000"
92554,8825,5863,1837,22,206,4532,"2008-01-11T01:20:04.000"
74711,39495,649,1837,9,240,2160,"2008-01-11T05:37:47.000"
96328,4013,4719,1837,16,283,4528,"2008-01-11T12:50:48.000"
77347,41085,7706,1837,12,80,960,"2008-01-11T02:14:47.000"
99548,43987,8494,1837,2,201,402,"2008-01-11T05:42:36.000"
83705,11570,7942,1837,14,342,4788,"2008-01-11T04:35:49.000"
99678,11158,3920,1837,20,394,7880,"2008-01-11T03:28:12.000"
84831,17820,6763,1837,22,226,4972,"2008-01-11T08:24:42.000"
101002,9641,6604,1837,6,323,1938,"2008-01-11T12:05:57.000"
88799,38753,5619,1837,7,247,1729,"2008-01-11T03:21:53.000"
101913,24540,1338,1837,22,347,7634,"2008-01-11T11:54:42.000"
89699,36201,5219,1837,20,267,5340,"2008-01-11T09:59:13.000"
102793,19318,4844,1837,9,463,4167,"2008-01-11T09:16:10.000"
90550,8402,79,1837,10,386,3860,"2008-01-11T10:28:46.000"
105138,16148,4892,1837,2,242,484,"2008-01-11T01:20:53.000"
93189,38241,79,1837,5,36,180,"2008-01-11T05:07:40.000"
106366,15139,8183,1837,3,62,186,"2008-01-11T04:06:25.000"
93832,47498,792,1837,4,59,236,"2008-01-11T01:10:05.000"
106927,38696,2345,1837,14,93,1302,"2008-01-11T02:57:00.000"
101889,11179,6513,1837,18,383,6894,"2008-01-11T04:24:23.000"
110726,41563,4973,1837,20,328,6560,"2008-01-11T05:17:10.000"
105256,18014,5379,1837,10,463,4630,"2008-01-11T11:17:30.000"
111476,42135,7430,1837,6,165,990,"2008-01-11T01:27:58.000"
105710,22301,4100,1837,4,143,572,"2008-01-11T07:34:42.000"
119728,1646,3290,1837,6,446,2676,"2008-01-11T05:37:00.000"
107412,35850,838,1837,4,224,896,"2008-01-11T03:13:02.000"
119989,48250,1054,1837,22,110,2420,"2008-01-11T05:56:41.000"
107995,27962,2254,1837,24,274,6576,"2008-01-11T05:18:59.000"
120417,6022,2512,1837,20,259,5180,"2008-01-11T11:39:38.000"
110511,34082,3580,1837,4,387,1548,"2008-01-11T04:46:15.000"
126422,38347,6772,1837,16,288,4608,"2008-01-11T04:35:38.000"
115616,13690,3678,1837,9,141,1269,"2008-01-11T03:27:06.000"
127403,39792,6748,1837,5,307,1535,"2008-01-11T12:07:41.000"
116570,18336,4802,1837,8,253,2024,"2008-01-11T12:45:37.000"
128445,9151,4875,1837,6,88,528,"2008-01-11T05:20:48.000"
116634,25587,7096,1837,3,353,1059,"2008-01-11T01:16:21.000"
129811,14552,770,1837,16,132,2112,"2008-01-11T04:48:44.000"
119140,16558,5300,1837,22,57,1254,"2008-01-11T05:26:26.000"
130700,21281,7000,1837,24,490,11760,"2008-01-11T06:40:35.000"
119961,22711,1130,1837,14,169,2366,"2008-01-11T07:08:20.000"
